"paragraph","message","polarity_class","polarity_score","emotion"
"কেনরে ভাই আবাহনী মাঠের এক কোনা পুলিশ নিলেই হয়","","weaklyNegative",-0.5997697353363036,"{""neutral"":0.4158880412578583,""happy"":0.019114119932055473,""anger/disgust"":0.256516695022583,""sadness"":0.11467671394348145,""surprise"":0.2088838666677475,""fear"":0.05799746885895729}"
"কেনো আন্দোলন করলেনদেশের অভিভাবক পুলিশ 😁😁😁😁😁","","weaklyNegative",-0.59916033744812,"{""neutral"":0.03454218804836273,""happy"":0.006369308102875948,""anger/disgust"":0.9574377536773682,""sadness"":0.021950235590338707,""surprise"":0.005716714076697826,""fear"":0.0013041923521086574}"
"কেনো? প্রধানমন্ত্রী কি এই ঘটনা এতদিন দেখেননি? বা জানেন নি? উনি চাইলেই এর আগে বিষয়টি সমাধান করতে পারতেন। কিন্তু মাঝখানে যেই মহিলা ও তার ছেলে বিনা কারনে আটক হলো এটার জন্য পুলিশের শাস্তি হওয়া উচিত। আর সব কিছু কেনোই বা প্রধানমন্ত্রীকে সমাধা করতে হয়? অন্যান্য এমপি মন্ত্রীরা কি ঘুমায়?","","weaklyNegative",-0.580061960220337,"{""neutral"":0.0034181757364422083,""happy"":0.004460479132831097,""anger/disgust"":0.9342873096466064,""sadness"":0.22759507596492767,""surprise"":0.02850158140063286,""fear"":0.036000464111566544}"
"কোন কিছু বলার নাই।","","weaklyNegative",-0.5998296022415162,"{""neutral"":0.04011872783303261,""happy"":0.0068963454104959965,""anger/disgust"":0.35031938552856445,""sadness"":0.44999438524246216,""surprise"":0.006818247027695179,""fear"":0.0006707070861011744}"
"কোন দেশে থাকি রে বাবা!","","weaklyNegative",-0.5998683929443359,"{""neutral"":0.494108110666275,""happy"":0.010859671048820019,""anger/disgust"":0.034294530749320984,""sadness"":0.1954164206981659,""surprise"":0.3678271770477295,""fear"":0.031675562262535095}"
"কোন লাভ হবে না সরকারের ইচ্ছাই সব জনগন কচু","","stronglyNegative",-0.9999374389648438,"{""neutral"":0.0001546107087051496,""happy"":0.00016524529200978577,""anger/disgust"":0.9981343150138855,""sadness"":0.03403175622224808,""surprise"":0.00017565426242072135,""fear"":0.00009450342622585595}"
"ক্যামনে এই ধরনের মন্তব্য করা সম্ভব ?","","weaklyNegative",-0.5998833417892455,"{""neutral"":0.04479660093784332,""happy"":0.00045905073056928813,""anger/disgust"":0.005834299139678478,""sadness"":0.0014554662629961967,""surprise"":0.9642918109893799,""fear"":0.0006296583451330662}"
"ক্লোজ আপ কাছে আসার চেতনা","","weaklyPositive",0.44708695411682137,"{""neutral"":0.7992950677871704,""happy"":0.27589210867881775,""anger/disgust"":0.007771779783070087,""sadness"":0.0033491626381874084,""surprise"":0.004045194946229458,""fear"":0.0009507730137556791}"
"খারাপ লাগল ।","","weaklyNegative",-0.5842733621597289,"{""neutral"":0.00019664954743348062,""happy"":0.0025704435538500547,""anger/disgust"":0.0011999004054814577,""sadness"":0.9995366334915161,""surprise"":0.00014546338934451342,""fear"":0.00034943511127494276}"
"খালি দেখেন পারে কি পারে না? wait & Watch","","weaklyNegative",-0.5995022296905517,"{""neutral"":0.004167940001934767,""happy"":0.0016810233937576413,""anger/disgust"":0.9844369888305664,""sadness"":0.01823538914322853,""surprise"":0.011822603642940521,""fear"":0.0005304890219122171}"
"খালি যা পাচ্ছে বা চোখে পরছে সব খাবলিয়ে খাচ্ছে।","","stronglyNegative",-0.9999253988265991,"{""neutral"":0.023418348282575607,""happy"":0.002503365511074662,""anger/disgust"":0.30062270164489746,""sadness"":0.1643095165491104,""surprise"":0.4613840579986572,""fear"":0.15444150567054749}"
"খালের মধ্যে নান্দনিক ভাসমান থানা করলে কি পঙগামারত কেউ","","neutral",-0.19998714923858643,"{""neutral"":0.9639360308647156,""happy"":0.0021216794848442078,""anger/disgust"":0.01620166376233101,""sadness"":0.005532437935471535,""surprise"":0.01589253731071949,""fear"":0.009698739275336266}"
"খুঃখ জনক কথা","","stronglyPositive",0.8741836786270143,"{""neutral"":0.000369655666872859,""happy"":0.0006116745644249022,""anger/disgust"":0.010796996764838696,""sadness"":0.9965054988861084,""surprise"":0.0014823024393990636,""fear"":0.006464335136115551}"
"খুব কষ্ট দায়ক ঘটনা, সকলে দ্রুত তাদের মুক্তি কামনা করি।","","stronglyPositive",0.9513404369354249,"{""neutral"":0.00025952569558285177,""happy"":0.0004700228455476463,""anger/disgust"":0.005564254242926836,""sadness"":0.9987969398498535,""surprise"":0.0004015388258267194,""fear"":0.006394010502845049}"
"খুব দুঃখ জনক ঘটনা।","","stronglyNegative",-0.9974013090133667,"{""neutral"":0.00017529002798255533,""happy"":0.0005505011649802327,""anger/disgust"":0.007093858439475298,""sadness"":0.9995610117912292,""surprise"":0.00030593026895076036,""fear"":0.0012466023908928037}"
"খুবই দুঃখজনক 😥😥","","stronglyNegative",-0.9990352630615235,"{""neutral"":0.0002566469775047153,""happy"":0.0005385576514527202,""anger/disgust"":0.004544260445982218,""sadness"":0.9985514283180237,""surprise"":0.0004937908961437643,""fear"":0.0007115547196008265}"
"খুবই নিন্দনীয় এভাবে করার উচিৎ ছিল না পুলিশ","","stronglyNegative",-0.999930739402771,"{""neutral"":0.0009868635097518563,""happy"":0.001991395838558674,""anger/disgust"":0.4630136489868164,""sadness"":0.8630661964416504,""surprise"":0.001246740692295134,""fear"":0.0013846871443092823}"
"খুবই যুক্তি সঙ্গত কথা বলেছেন ধন্যবাদ জানাই জাফরুল্লাহ স্যারকে","","stronglyPositive",0.9999651432037355,"{""neutral"":0.0009361124830320477,""happy"":0.9987573623657227,""anger/disgust"":0.00042067666072398424,""sadness"":0.0001395743020111695,""surprise"":0.0006416811374947429,""fear"":0.000024050626961980015}"
"খুবই সাহসী সামাজিক প্রতিরোধ আন্দোলন! এরূপ আন্দোলনে নাগরিক সচেতনতা দ্রুত বৃদ্ধি পায়!!অনেক শুভ কামনা","","stronglyPositive",0.9999075174331666,"{""neutral"":0.0010603448608890176,""happy"":0.9987174272537231,""anger/disgust"":0.0008005506824702024,""sadness"":0.00039201078470796347,""surprise"":0.0021468154154717922,""fear"":0.000057475335779599845}"
"খেলা হপ্পে থানাতে বুঝনাই ব্যাপারটা😁😁","","weaklyNegative",-0.5998761653900146,"{""neutral"":0.4255676865577698,""happy"":0.12383057177066803,""anger/disgust"":0.17077632248401642,""sadness"":0.21243898570537567,""surprise"":0.025526344776153564,""fear"":0.01247544027864933}"
"খেলাধুলার মাঠ গুলো দখল এখন,,।আমাদের গ্রামের যে মাঠটা ছিল আমরা ছোট থাকতে খেলতাম কিন্তু এখন ওই মাঠটা চারদিকের দেয়াল করে এমন ভাবে দেওয়া হয়েছে যাতে খেলাধুলা করতে না পারে,, যায়এক ধরনের ভয়ঙ্কর আকার ধারণ করেছে,,আগামী প্রজন্ম বেড়ে ওঠার পেছনে শিক্ষা সাংস্কৃতিক খেলাধুলা অত্যন্ত জরুরী","","stronglyNegative",-0.9481771230697632,"{""neutral"":0.0037362028378993273,""happy"":0.02623760513961315,""anger/disgust"":0.17343473434448242,""sadness"":0.8948888778686523,""surprise"":0.021321672946214676,""fear"":0.6138124465942383}"
"খেলার মাঠ চাওয়া একজন মানুষের নাগরিক অধিকার গনতন্ত্র অধিকার","","weaklyPositive",0.5959759950637818,"{""neutral"":0.8259666562080383,""happy"":0.02406717836856842,""anger/disgust"":0.20149219036102295,""sadness"":0.016063237562775612,""surprise"":0.0044072880409657955,""fear"":0.003393453313037753}"
"খেলার মাঠ জায়গার কি অভাব পরছে!","","weaklyNegative",-0.5999212026596069,"{""neutral"":0.5430479049682617,""happy"":0.0014981382992118597,""anger/disgust"":0.02018219791352749,""sadness"":0.46645321,""surprise"":0.014430256560444832,""fear"":0.03300853446125984}"
"খেলার মাঠ থাকলে শেখ হাসিনার মাস্তান বাহিনীর সদস্য বাড়বে কি করে? পোলাপান গুলোরে পাবজি, মাদক, ইয়াবা দিয়ে বুদ করে দিছে, শিক্ষা প্রতিষ্ঠানের অবস্থা আর কি বলার আছে? সুস্থ মস্তিকে ইয়াং জেনারেশন বেড়ে উঠুক এটা রাষ্ট্রের পতিরা চায়? তাদের দরকার নষ্ট পোলাপান","","stronglyNegative",-0.9999299287796021,"{""neutral"":0.0010998270008713007,""happy"":0.0027943009044975042,""anger/disgust"":0.9824854135513306,""sadness"":0.10253418236970901,""surprise"":0.006744338199496269,""fear"":0.009437011554837227}"
"খেলার মাঠ দখল করা জঘন্য অপরাধ","","stronglyNegative",-0.9999478340148926,"{""neutral"":0.0037737549282610416,""happy"":0.0007646672311238945,""anger/disgust"":0.8964414000511169,""sadness"":0.13464389741420746,""surprise"":0.0037416114937514067,""fear"":0.03784491866827011}"
"খেলার মাঠ দখল করে পার্ক হতে পারলে, থানাও হতে পারবে। এইখানে পুলিশেরতো কোন দোষ নাই। যারা পুলিশকে খেলার মাঠ বরাদ্দ দিয়েছে তাদের দোষ। অবিলম্বে তেঁতুলতলা মাঠের বরাদ্দ বাতিল করা হউক।","","weaklyNegative",-0.5995495080947876,"{""neutral"":0.0016281938878819346,""happy"":0.00209543714299798,""anger/disgust"":0.9836544394493103,""sadness"":0.049574315547943115,""surprise"":0.004624160006642342,""fear"":0.008099053055047989}"
"খেলার মাঠ দরকার","","weaklyPositive",0.5996443510055542,"{""neutral"":0.9966588020324707,""happy"":0.0019022277556359768,""anger/disgust"":0.0020030979067087173,""sadness"":0.0013817772269248962,""surprise"":0.0007834436255507171,""fear"":0.0006714924820698798}"
"খেলার মাঠ না থাকলে সমাজ ধিরে ধিরে প্রতিবন্ধী হবে..এমনিতেই এ দেশে পা রাখার জায়গা নেই","","stronglyNegative",-0.9995286703109741,"{""neutral"":0.0050759343430399895,""happy"":0.0016807448118925095,""anger/disgust"":0.09536956250667572,""sadness"":0.9568482041358948,""surprise"":0.0035092863254249096,""fear"":0.06909824907779694}"
"খেলার মাঠ নিয়ে কথা বলা, এটা আমাদের নৈতিক দায়িত্ব মধ্যে পড়ে।","","neutral",-0.18550549745559694,"{""neutral"":0.13090021908283234,""happy"":0.011073889210820198,""anger/disgust"":0.70330411195755,""sadness"":0.14238810539245605,""surprise"":0.013038824312388897,""fear"":0.01641453057527542}"
"খেলার মাঠ যত কমবে, থানার প্রয়োজনীয়তা ততো বাড়বে। এবার রাষ্ট্র' ভেবে দেখুক। সে কোনটা বেশি চায়। থানা, না খেলার মাঠ? সংগৃহীত মন্তব্য।","","neutral",-0.18103944063186647,"{""neutral"":0.0701042115688324,""happy"":0.03810242563486099,""anger/disgust"":0.6001742482185364,""sadness"":0.5278956890106201,""surprise"":0.05539723485708237,""fear"":0.049187593162059784}"
"খেলার মাঠ যত কমবে। থানার প্রয়োজনীয়তা ততো বাড়বে।এবার রাষ্ট্র' ভেবে দেখুক। সে কোনটা বেশি চায়।থানা, না খেলার মাঠ?","","neutral",-0.11082284450531006,"{""neutral"":0.029654748737812042,""happy"":0.022707363590598106,""anger/disgust"":0.5442607402801514,""sadness"":0.6534096598625183,""surprise"":0.04225268214941025,""fear"":0.06321359425783157}"
"খেলার মাঠ যত সংকোচিত হবে বাংলাদেশে থানার সংখ্যা তত বৃদ্ধি পাবে,","","weaklyNegative",-0.5842432737350464,"{""neutral"":0.10089399665594101,""happy"":0.0022376314736902714,""anger/disgust"":0.021254776045680046,""sadness"":0.8945776224136353,""surprise"":0.004244099371135235,""fear"":0.006284325383603573}"
"খেলার মাঠ রাখতে হবে। বর্তমান সময়এই আন্দোলন সবার জ্যন দরকার হবে। যে হারে শিশুরা খেলার মাঠ হারাছে।","","weaklyNegative",-0.5991102457046509,"{""neutral"":0.09465591609477997,""happy"":0.1757802665233612,""anger/disgust"":0.17930066585540771,""sadness"":0.7054715752601624,""surprise"":0.019287582486867905,""fear"":0.11501086503267288}"
"খেলার মাঠগুলো এখন সৌন্দর্য বাড়ানোর নামে বন্ধ করে দেয়া হচ্ছে। যেমনটি হয়েছে লালবাগ, ইবনেসিনার বিপরীতের মাঠটির!!!!!?????","","weaklyNegative",-0.5998717784881591,"{""neutral"":0.00976836122572422,""happy"":0.004551421385258436,""anger/disgust"":0.7993164658546448,""sadness"":0.4715329110622406,""surprise"":0.027265062555670738,""fear"":0.027782296761870384}"
"খেলার মাঠে থানা নয়। বিজেএমই ভবন টা ভাংলেন অযথাই, অথচ ওখানেই থানা,হাসপাতাল কত কিছুই না করা যেত!","","weaklyNegative",-0.5998099327087403,"{""neutral"":0.03872539475560188,""happy"":0.011892755515873432,""anger/disgust"":0.6697705388069153,""sadness"":0.4582579433917999,""surprise"":0.05013803765177727,""fear"":0.00995640829205513}"
"খেলার মাঠে দালান তুলবে, অনলাইন গেম ব্যান করবে, সরকার হয়তো চায় পোলাপান সব হেলমেট লীগে যোগদান করে চাদাবাজ হোক।","","stronglyNegative",-0.9999469757080078,"{""neutral"":0.002686000894755125,""happy"":0.001880667987279594,""anger/disgust"":0.984420895576477,""sadness"":0.03265228867530823,""surprise"":0.007157023064792156,""fear"":0.004498978145420551}"
"খেলার মাঠে পুলিশের থানা হয় কেমনে, শিশুরা খেলবে কোথায় ,","","weaklyNegative",-0.5998405694961548,"{""neutral"":0.009717145003378391,""happy"":0.0018235936295241117,""anger/disgust"":0.8869677782058716,""sadness"":0.15769952535629272,""surprise"":0.04979586973786354,""fear"":0.012609409168362617}"
"খেলার মাঠে বালহবে বাচ্চারা যাবে ক্লাবে জয় বাংলা ✌️","","stronglyPositive",0.9413830995559693,"{""neutral"":0.06567947566509247,""happy"":0.8046090602874756,""anger/disgust"":0.17189377546310425,""sadness"":0.0126127814874053,""surprise"":0.006344540975987911,""fear"":0.0026751526165753603}"
"খেলার মাঠের অভাবে পাবজি ফ্রীফায়ার নেশা ও ইভটিজিং বৃদ্ধি পাচ্ছে। তাই নগরীতে পর্যাপ্ত খেলার মাঠ ও বিনোদনের জায়গা প্রয়োজন। এই বিষয়ে আন্দোলন সূচনা করার জন্য এই আপুকে ধন্যবাদ। সেই সাথে তাকে গ্রেফতারের নিন্দা জানাই।","","weaklyPositive",0.5697633743286133,"{""neutral"":0.016869032755494118,""happy"":0.8024015426635742,""anger/disgust"":0.13785819709300995,""sadness"":0.7063597440719604,""surprise"":0.018875597044825554,""fear"":0.10993115603923798}"
"খেলার মাঠের খেলা বাদ দাও, চিপায় বসে পাবজি আর ফ্রীফায়ার খেলো।","","weaklyNegative",-0.5998435735702514,"{""neutral"":0.0008962883148342371,""happy"":0.0006496065761893988,""anger/disgust"":0.9953020811080933,""sadness"":0.012218487448990345,""surprise"":0.0014643303584307432,""fear"":0.0005006841383874416}"
"গণতান্ত্রিক দেশে জনগণকে এখন মুচলেকা দিয়েই নিরবতা পালন করতে হবে।","","stronglyNegative",-0.9999279260635376,"{""neutral"":0.003535150084644556,""happy"":0.001707974704913795,""anger/disgust"":0.8358842730522156,""sadness"":0.41189542412757874,""surprise"":0.005503703840076923,""fear"":0.005984118208289146}"
