"paragraph","message","polarity_class","polarity_score","emotion"
"ছাএ ও ব্যবসায়ী যতো হাজার জন হয়( আনুমানিক) ততোহাজারজনের বিরুদ্ধে মামলা করুন। সংঘর্ষ কারীদের সমর্থনে যারা মিছিল করেছে তাদেরকেও আাসামী করুন।","","weaklyNegative",-0.5907835721969604,"{""neutral"":0.013015796430408955,""happy"":0.004058705177158117,""anger/disgust"":0.9530408978462219,""sadness"":0.05959969013929367,""surprise"":0.005471105687320232,""fear"":0.013485804200172424}"
"ছাএদের উপর অন্যায় করতেচে, খুব দ্রুত বিচারাধীন ব্যাবস্থা করা হোক","","stronglyNegative",-0.9985933780670166,"{""neutral"":0.00579259917140007,""happy"":0.003823584411293268,""anger/disgust"":0.8442420959472656,""sadness"":0.2654956579208374,""surprise"":0.0019254257204011083,""fear"":0.012022826820611954}"
"ছাত্র আর ব্যবসায়ী বলে আলাদা আলাদা কোন জাত নেই। ব্যবসায়ীদের ছেলেরাই আবার ঢাকা কলেজের ছাত্র। ছাত্রদের ভাষ্যে মনে হয় দেশের সব খারাপ ব্যবসায়ী ঐ এলাকাতেই। যুগ যুগ ধরে ধরে ঢাকা কলেজের ছাত্ররা ঐ এলাকায় চাদাবাজি - মাস্তানি করে আসছে। "" এই এলাকা আমাদের মগের তালুক"" --- যতদিন না ঢাকা কলেজের ছাত্রদের এই মানসিকতা পাল্টাচ্ছে যতদিন এই সমস্যার সমাধান হবে না।","","weaklyNegative",-0.5893655776977539,"{""neutral"":0.0016336473636329174,""happy"":0.006275436840951443,""anger/disgust"":0.9690458178520203,""sadness"":0.14795301854610443,""surprise"":0.006196606904268265,""fear"":0.017667222768068314}"
"ছাত্র এবং ব্যবসায়িদেরকে নিয়ে পুতুল পুতুল খেলছে একটি পক্ষ। তা না হলে ছাত্রদের উপর একচেটিয়া পুলিশি আক্রমণ কেন? পুলিশ কি পারতো না উভয় পক্ষকে শান্ত রাখতে। এখানে রাজনৈতিক চাইল রয়েছে জনগণ বুঝে। বেশি কিছু লিখবো না।","","weaklyNegative",-0.599859857559204,"{""neutral"":0.0035732227843254805,""happy"":0.004690812435001135,""anger/disgust"":0.9380639791488647,""sadness"":0.22175244987010956,""surprise"":0.011243813671171665,""fear"":0.05872172489762306}"
"ছাত্র দের উপর হামলা তীব্র নিন্দা জানাচ্ছি","","stronglyNegative",-0.999920392036438,"{""neutral"":0.0034124332014471292,""happy"":0.0026294058188796043,""anger/disgust"":0.7829847931861877,""sadness"":0.3342069089412689,""surprise"":0.004173716995865107,""fear"":0.0738091766834259}"
"ছাত্র দের সাথে ব্যবসায়ীদের তো কোন সম্পর্কই থাকার কথা না।সেখানে সংঘর্ষ লাগে কি করে???ধুর ইদানীং কিছুই আর বুঝতে পারিনা।","","weaklyNegative",-0.5968520879745483,"{""neutral"":0.011039622128009796,""happy"":0.002117510186508298,""anger/disgust"":0.47606563568115234,""sadness"":0.6605141162872314,""surprise"":0.14156870543956757,""fear"":0.03567585349082947}"
"ছাত্র মানেই চোর।","","stronglyNegative",-0.9996486902236938,"{""neutral"":0.0003866129263769835,""happy"":0.0001995544007513672,""anger/disgust"":0.9987717270851135,""sadness"":0.0077925389632582664,""surprise"":0.0004970679874531925,""fear"":0.00028494172147475183}"
"ছাত্র রা বলে, সব ব্যবসায়ী জামাত-শিবির ও বিএনপি।।।ব্যবসায়ী রা বলে, সব ছাত্র রাই জামাত-শিবির, বিএনপি ।এতো জামাত-শিবির কোথ্থেকে আসলো?😮","","neutral",-0.19442895650863648,"{""neutral"":0.03271419554948807,""happy"":0.008190175518393517,""anger/disgust"":0.8900409936904907,""sadness"":0.08645874261856079,""surprise"":0.10632256418466568,""fear"":0.04001308232545853}"
"ছাত্র রাজনীতি ছাত্র এবং শিক্ষাকে আজ ধংসের কিনারায় পৌঁছে দিয়েছে।","","stronglyNegative",-0.9999421596527099,"{""neutral"":0.004286166280508041,""happy"":0.00388468150049448,""anger/disgust"":0.6763508915901184,""sadness"":0.5026957392692566,""surprise"":0.00951797142624855,""fear"":0.26333099603652954}"
"ছাত্র সমাজ রাস্তায় নামলে কিন্ত খুব খারাপ হবে।","","stronglyNegative",-0.9998967409133911,"{""neutral"":0.007170344237238169,""happy"":0.003846733132377267,""anger/disgust"":0.7387348413467407,""sadness"":0.1389847844839096,""surprise"":0.004942668601870537,""fear"":0.43723979592323303}"
"ছাত্রদের উপর এই বরবরনিজ্জাতনের তিব্রনিন্দা ও প্রতিবাদ জানাই ।","","stronglyNegative",-0.9998952627182007,"{""neutral"":0.0033398119267076254,""happy"":0.01366392895579338,""anger/disgust"":0.9423063397407532,""sadness"":0.10151968151330948,""surprise"":0.002247608732432127,""fear"":0.0059333075769245625}"
"ছাত্রদের উপর ব্যবসায়ী নামের সন্ত্রাসী ও পুলিশ হামলা চালিয়েছে। এই হামলার সুষ্ঠ বিচার দাবী করছি।","","stronglyNegative",-0.9983175754547119,"{""neutral"":0.003558376105502248,""happy"":0.004161651246249676,""anger/disgust"":0.9424864053726196,""sadness"":0.11871030926704407,""surprise"":0.004622851964086294,""fear"":0.03681217506527901}"
"ছাত্রদের উপর হামলার তীব্র নিন্দা ও প্রতিবাদ জানাই","","stronglyNegative",-0.9991012811660767,"{""neutral"":0.0029390682466328144,""happy"":0.003052862361073494,""anger/disgust"":0.917978823184967,""sadness"":0.22149524092674255,""surprise"":0.002817319007590413,""fear"":0.014529999345541}"
"ছাত্রদের এই আন্দোলন নিউমার্কেটের সিন্ডিকেট ব্যাবসায়ীদের বিরুদ্ধে আন্দোলন। #Standwithdhakacollege","","weaklyNegative",-0.4036506175994873,"{""neutral"":0.015674488618969917,""happy"":0.01723177544772625,""anger/disgust"":0.9431838393211365,""sadness"":0.07285558432340622,""surprise"":0.012554552406072617,""fear"":0.02504032850265503}"
"ছাত্রদের কোনো দোষ নেই।ঝামেলার শুরু ব্যবসায়ীরাই করেছে,,,পরে ব্যবসায়ীদের পক্ষে পুলিশ ছাত্রদের উপর গুলি ও টিয়ারশেল নিক্ষেপ করেছে। এ ঘটনার তীব্র নিন্দা ও প্রতিবাদ জানাচ্ছি।","","stronglyNegative",-0.9989755153656006,"{""neutral"":0.006461854558438063,""happy"":0.007969964295625687,""anger/disgust"":0.764286994934082,""sadness"":0.4138880670070648,""surprise"":0.019133174791932106,""fear"":0.24087439477443695}"
"ছাত্রদের পক্ষে হেলমেট বাহিনী আছে তার মানে এটা কোন সাধারন শিক্ষার্থীদের ঝামেলা নয় এটা হেলমেট লীগ বা ছাত্রলীগের ঝামেলা যা শিক্ষার্থী বলে প্রচার করছে মিডিয়া,ছাত্রলীগ কখনো শিক্ষার্থী হতে পারে না এরা আবরার ও বিশ্বজীতের খুনি,","","stronglyNegative",-0.9999317169189453,"{""neutral"":0.002203148789703846,""happy"":0.004168110433965921,""anger/disgust"":0.9728043675422668,""sadness"":0.09726820141077042,""surprise"":0.0056521715596318245,""fear"":0.017240725457668304}"
"ছাত্রদের পক্ষেই আছি, অসাধু ব্যবসায়ীরা মুল দাম থেকে ২০০ টাকা বাড়িয়ে ৫০% ডিসকাউন্ট দিয়ে ধোকা দিচ্ছে সবাইকে","","stronglyNegative",-0.9998085975646973,"{""neutral"":0.013578815385699272,""happy"":0.010906868614256382,""anger/disgust"":0.9026265740394592,""sadness"":0.29463404417037964,""surprise"":0.012978123500943184,""fear"":0.01598469167947769}"
"ছাত্রদের পড়াশোনার পাশাপাশি একটু মারামারি করতে ইচ্ছে করে আরেকটু নেতাগিরি না করতে পারলে ঘুম হয় না","","stronglyNegative",-0.9998958349227905,"{""neutral"":0.002311817603185773,""happy"":0.0034020531456917524,""anger/disgust"":0.9669631123542786,""sadness"":0.09460523724555969,""surprise"":0.0032337491866201162,""fear"":0.0027746297419071198}"
"ছাত্রদের পাশে থাকা উচিত। ভুল ছাত্ররাই করলেও তারাতো নিস্পাপ। আজ ভুল ছাত্রদের তাদের পাশেই থাকা উচিত। সেদিন কেন পাশে কেউ ছিল না যেদিন ছাত্রদের রাস্তায় মারা হয়েছিল। ছাত্র রাজনীতি বন্ধ করা উচিত। ছাত্রদের কাজ লেখাপড়া করা, রাজনীতির নামে মাস্তানি করা না। দোকানে যাব, খাব কিন্তু বিল দিব না। কারন আমি ছাত্র।","","weaklyPositive",0.41778235435485844,"{""neutral"":0.017507104203104973,""happy"":0.06553404778242111,""anger/disgust"":0.756868302822113,""sadness"":0.49103614687919617,""surprise"":0.023227715864777565,""fear"":0.10368091613054276}"
"ছাত্রদের প্রতিবাদ অনিবার্য ছিল। আমি নিজেও কয়েকবার এইরকম ব্যাবসায়ী নামক গ্যাঙষ্টারদের খপ্পরে পড়ে অপমানিত হয়েছিলাম। মনে হচ্ছিল আমিও গিয়ে কয়েকটারে থাপড়াই!","","stronglyNegative",-0.9983493089675903,"{""neutral"":0.0036770724691450596,""happy"":0.005128667689859867,""anger/disgust"":0.866855800151825,""sadness"":0.3546023666858673,""surprise"":0.00791459996253252,""fear"":0.06065996363759041}"
"ছাত্রদের বকে বুলেট কেন? পুলিশ প্রশাসন জবাব চাই? রক্তাক্ত ক্যাম্পাস গুলিবিদ্ধ ছাত্রসমাজ।","","stronglyNegative",-0.999937105178833,"{""neutral"":0.004390970803797245,""happy"":0.0018314063781872392,""anger/disgust"":0.8866183161735535,""sadness"":0.3072918951511383,""surprise"":0.019688885658979416,""fear"":0.044784512370824814}"
"ছাত্রদের মাথায় করে রাখি,,, তাই","","weaklyNegative",-0.5386284112930297,"{""neutral"":0.16002339124679565,""happy"":0.46887001395225525,""anger/disgust"":0.15893563628196716,""sadness"":0.1126122698187828,""surprise"":0.0127772381529212,""fear"":0.004169974941760302}"
"ছাত্রদের রক্ত গরম কথায় কথায় যুদ্ধ করতে চায়","","stronglyNegative",-0.9999387264251709,"{""neutral"":0.001047279336489737,""happy"":0.00039960374124348164,""anger/disgust"":0.996632993221283,""sadness"":0.008677954785525799,""surprise"":0.0028721741400659084,""fear"":0.0014996050158515573}"
"ছাত্রদের সাথে ব্যাবসায়ীদের কেন সমস্যা সেটা অনেক সংবাদ মাধ্যমগুলতে এসেছে। ব্যাবসায়ীদের টাকা বেসী তাই হয়ত তারা যথেষ্ট পরিমান সহযোগিতাও পাবে।যদিও বলা হচ্ছে তুচ্ছ ঘটনা কে কেন্দ্র করে সংঘর্ষ কিন্ত ঘটনা দেখে সেটা মনে হলনা কারন ছাত্রদের সাথে অই ব্যাবসায়ীদের ঝামেলা বহুদিনের যেই পুঞ্জীভূত ক্ষোভ এমন ঘটনার জন্ম দিয়েছে।","","weaklyNegative",-0.5999158143997192,"{""neutral"":0.01919681206345558,""happy"":0.08024681359529495,""anger/disgust"":0.6186434030532837,""sadness"":0.6739177703857422,""surprise"":0.09586577117443085,""fear"":0.08939331769943237}"
"ছাত্ররা আর এক সপ্তাহ ফাইট করতে পারলেই হবে। হয় ব্যাবসায়ীরা সব সারেন্ডার করবে নাহয়, ইদ ব্যবসা লাটে উঠবে। নিউমার্কেটের চারপাশেই শিক্ষা প্রতিষ্ঠান। সবাই মিলে ব্যারিকেড দিয়ে জনসচেতনতামূলক(অত্র এলাকার ব্যাবসায়ীদের ধান্দাবাজি সম্পর্কে) ক্যাম্পেইন করলে মারামারিও করা লাগবনা!","","weaklyNegative",-0.47661252021789546,"{""neutral"":0.0065251789055764675,""happy"":0.015305341221392155,""anger/disgust"":0.9219308495521545,""sadness"":0.18656200170516968,""surprise"":0.017472043633461,""fear"":0.07530795782804489}"
"ছাত্ররা ঐসব সন্ত্রাসী ব্যাবসায়ীদের আরেকটু পিটাইলে ভালো হইতো","","stronglyNegative",-0.9996861457824707,"{""neutral"":0.0007869712426327169,""happy"":0.0013209015596657991,""anger/disgust"":0.9937980771064758,""sadness"":0.01843433640897274,""surprise"":0.0004486259713303298,""fear"":0.00028099401970393956}"
"ছাত্ররা কেন উগ্র থাকবে? কোন ব্যাবসাই যদি কাস্টমারের সাথে খারাপ ব্যাবহার করে থাকে ( সে যদি ছাত্রও হয়ে থাকে ) সবার আগে উচিত ছিল ব্যাবসােই সমবায় সমিতিতে অভিযোগ কারা । ছাত্ররা জ্ঞনি -বিচক্ষণ হবে। ছাত্ররা কেন সন্ত্রাশী হবে","","weaklyNegative",-0.5777583122253418,"{""neutral"":0.010044034570455551,""happy"":0.007465881295502186,""anger/disgust"":0.9209750294685364,""sadness"":0.19404295086860657,""surprise"":0.022630902007222176,""fear"":0.021912405267357826}"
"ছাত্ররা চাঁদাবাজ হকাররা অসভ্য ।","","stronglyNegative",-0.9998714923858643,"{""neutral"":0.0003882533637806773,""happy"":0.00019379529112484306,""anger/disgust"":0.9976818561553955,""sadness"":0.013058033771812916,""surprise"":0.00030926987528800964,""fear"":0.000395637791370973}"
"ছাত্ররা জঙ্গী তাই ।","","stronglyNegative",-0.9999464988708496,"{""neutral"":0.00356575520709157,""happy"":0.0005434973863884807,""anger/disgust"":0.9530012011528015,""sadness"":0.0847586840391159,""surprise"":0.0021255516912788153,""fear"":0.00558689096942544}"
"ছাত্ররা বুদ্ধি প্রয়োগের চেয়ে শক্তি প্রয়োগে অতি উৎসাহী 🙁","","stronglyNegative",-0.999911904335022,"{""neutral"":0.0015304966364055872,""happy"":0.0008278621826320887,""anger/disgust"":0.9906762838363647,""sadness"":0.02869316190481186,""surprise"":0.0019898724276572466,""fear"":0.0017580429557710886}"
"ছাত্ররা বেশি বাড়াবাড়ি করছে। দোকানিরা যদি বেশি দাম চায় বা তোমাদের সাথে ভালো ব্যবহার না করে তাহলে তোমরা নিউমার্কেটে না গেলেই পারো। মার্কেটের কি অভাব আছে? আর ছাত্রদের ব্যবহার যে কতটা ভালো সেটাও আমরা জানি। আসল কথা হলো যখন যেখানে যারা সংখ্যায় বেশি থাকে তারাই গায়ের জোরে খারাপ ব্যবহার শুরু করে দেয়।","","stronglyNegative",-0.9997063398361206,"{""neutral"":0.001388429431244731,""happy"":0.005430550314486027,""anger/disgust"":0.9747248888015747,""sadness"":0.1517014503479004,""surprise"":0.007711748126894236,""fear"":0.01255862507969141}"
"ছাত্ররা মূলত দায়ী....তারপর ব্যবসায়ী....আাইনশৃঙ্খলা বাহিনী....সর্বশেষে সরকার(রাতেই ১৪৪ দ্বারা জারি করে দ্বোষীদের গ্রেফতার করে শাস্তির ব্যবস্থা করা উচিত ছিল।)","","stronglyNegative",-0.9998074054718018,"{""neutral"":0.01009291596710682,""happy"":0.007787521928548813,""anger/disgust"":0.8529940843582153,""sadness"":0.33398255705833435,""surprise"":0.011512902565300465,""fear"":0.05105580389499664}"
"ছাত্রলীগ","","neutral",0.19806501865386963,"{""neutral"":0.976776123046875,""happy"":0.018021203577518463,""anger/disgust"":0.006156145129352808,""sadness"":0.004811540246009827,""surprise"":0.0012525843922048807,""fear"":0.00072744075441733}"
"ছাত্রলীগকে না জড়ালে প্রথম আলোর ভাত হজম হবে না।","","weaklyNegative",-0.5965256929397582,"{""neutral"":0.003920204937458038,""happy"":0.0018563228659331799,""anger/disgust"":0.9793060421943665,""sadness"":0.04360713064670563,""surprise"":0.002386651933193207,""fear"":0.001988421194255352}"
"ছাত্রলীগকে ফাঁসানোর জন্য বিমপিজামাত ষড়যন্ত্র করছে !!!","","stronglyNegative",-0.999903655052185,"{""neutral"":0.04767915606498718,""happy"":0.0017907958244904876,""anger/disgust"":0.9366672039031982,""sadness"":0.042330700904130936,""surprise"":0.011866962537169456,""fear"":0.008051233366131783}"
"ছাত্রলীগের কেউ কখনো সন্ত্রাসী কর্মকাণ্ড করতে পারে না । সব বিএনপি জামাতের ষড়যন্ত্র ।","","stronglyNegative",-0.9947754383087158,"{""neutral"":0.012010321021080017,""happy"":0.0018653557635843754,""anger/disgust"":0.9570212364196777,""sadness"":0.0653483122587204,""surprise"":0.017474491149187088,""fear"":0.01165317464619875}"
"ছাত্রলীগের দায় কেনো সাধারণ ছাত্ররা নিবে?","","stronglyNegative",-0.8765074729919433,"{""neutral"":0.003365961369127035,""happy"":0.0005691864644177258,""anger/disgust"":0.9828117489814758,""sadness"":0.03862409293651581,""surprise"":0.006952563300728798,""fear"":0.0027387517038732767}"
"জীবনের নিরাপত্তা কোথায়..!!","","weaklyNegative",-0.5998645782470703,"{""neutral"":0.01534839067608118,""happy"":0.001890308572910726,""anger/disgust"":0.05143872648477554,""sadness"":0.5029076933860779,""surprise"":0.016282150521874428,""fear"":0.8812400698661804}"
"ঝগড়া লেগেছে দোকানি দোকানি ,সেখানে মাঝখান দিয়ে এক পক্ষের হয়ে মাস্তানি করতে কেন যেতে হবে ছাত্রদের?মাঝখান থেকে ঝরে গেল একটা ফ্যামেলির নাহিদ🥲","","weaklyNegative",-0.5835872411727905,"{""neutral"":0.0017193976091220975,""happy"":0.00125633436255157,""anger/disgust"":0.7699081897735596,""sadness"":0.715135395526886,""surprise"":0.012416141107678413,""fear"":0.012404493056237698}"
"ঝগড়া হয়েছিল ব্যবসায়ী দোকানে ২ কর্মচারীদের মধ্যে সেখানে ছাত্র রা নিজেরাই এসে ডুকে পরেছে। এখানে ছাত্র রা না আসলে এমন টা হতো না।","","weaklyNegative",-0.5996094703674316,"{""neutral"":0.019564947113394737,""happy"":0.0032845514360815287,""anger/disgust"":0.8101418614387512,""sadness"":0.2665996551513672,""surprise"":0.010771227069199085,""fear"":0.06444689631462097}"
"টানা একমাস বন্ধ থাকুক সব ঠিক হয়ে যাবে!","","weaklyPositive",0.5999748706817628,"{""neutral"":0.9754448533058167,""happy"":0.027949638664722443,""anger/disgust"":0.006856048945337534,""sadness"":0.001891557825729251,""surprise"":0.002784834010526538,""fear"":0.0007408628007397056}"
"টুকাই এর পোলারা করছে এসব১০০%","","stronglyNegative",-0.9997226238250733,"{""neutral"":0.00034784417948685586,""happy"":0.0002809139550663531,""anger/disgust"":0.9990382194519043,""sadness"":0.0022815545089542866,""surprise"":0.0006734061171300709,""fear"":0.00004669496411224827}"
"ঠিক আছে ৩০ রোজা পর্যন্ত এভাবে চলুক","","neutral",0.16023075580596924,"{""neutral"":0.9965948462486267,""happy"":0.0031598196364939213,""anger/disgust"":0.000857468752656132,""sadness"":0.0004132950271014124,""surprise"":0.00051170086953789,""fear"":0.00021558425214607269}"
"ঠিক কথা মামলা করে কোন লাভ নেই।কোন বিচার হবেনা। লাভ হবে মাঝখানে আইনজীবী দের। কিছু হুযুগে পাবলিকের কারণে দুটো তাজা প্রাণ অকালে ঝড়ে গেল।আপসোস","","weaklyNegative",-0.5977166175842286,"{""neutral"":0.0009336891234852374,""happy"":0.0021875135134905577,""anger/disgust"":0.404584676027298,""sadness"":0.9383595585823059,""surprise"":0.004409286193549633,""fear"":0.05589795485138893}"
"ঠিকই আছে, এসব ব্যবসায়ীদের ধরে ধরে পেটানো উচিত।","","stronglyNegative",-0.9999411582946778,"{""neutral"":0.0004011229902971536,""happy"":0.0002759857743512839,""anger/disgust"":0.9984815716743469,""sadness"":0.0035804524086415768,""surprise"":0.0006278169457800686,""fear"":0.00022017033188603818}"
"ঠিকই আছে,,,এই পরিস্থিতিতে দেশ আসার পিছনে অসভ্য সংবাদিক দের ভূমিকায় কম না,,,","","stronglyNegative",-0.9998243093490601,"{""neutral"":0.0010412143310531974,""happy"":0.0007052028668113053,""anger/disgust"":0.9941970109939575,""sadness"":0.01758912391960621,""surprise"":0.0014920143876224756,""fear"":0.0010067846160382032}"
"ঠ্যালা সামলাও","","weaklyNegative",-0.5998262166976929,"{""neutral"":0.000397689756937325,""happy"":0.000311048497678712,""anger/disgust"":0.9989731311798096,""sadness"":0.0023390830028802156,""surprise"":0.0003708692383952439,""fear"":0.00005185777263250202}"
"ডালিয়ার আত্মচিৎকার শোনার কেউ নেই এই দেশে।","","stronglyNegative",-0.9999089479446411,"{""neutral"":0.0007823798223398626,""happy"":0.00034425780177116394,""anger/disgust"":0.005522585473954678,""sadness"":0.9905838966369629,""surprise"":0.0018722624517977238,""fear"":0.01432795636355877}"
"ঢাকা ও চট্টগ্রামে নিউ মার্কেটের ব্যবসায়ীদের রুলসঃ০১. যে কোন পণ্য দেখলেই দাম বলতে হবে। ০২. দাম চাইবে ১০-১৫ গুণ বেশী। ০৩. কাস্টমার দাম না বললে গালাগালি করবে। ০৪. কম দাম বললেও গালাগালি করবে। ০৫. আপনি কিছু বললে মারতে আসবে বা গালাগালি করবে। ০৬. সন্ত্রাসীর মতো আচরণ করবে। ০৭. ভিড়ের মধ্যে মেয়েদের গায়ে হাত দিবে। ০৮. কেউ প্রতিবাদ করলে আশেপাশের দোকান থেকেও ১০/১২ জন এসে সন্ত্রাসী স্টাইলে কাস্টমার কে শাসানি নিবে। ০৯. টাকার গরমে এমন ভাব নিবে যে ওরা ছাড়া কেউ মানুষ ই না। ১০. আশে পাশের ফুটপাত দখল করে রাখবে যেন পৈতৃক সম্পত্তি। ১১. এদের শক্তিশালি গ্যাং কমিটি আছে নিউ মার্কেটে কারও সাথে তর্ক বা দামে না মিললেই একযোগে সবাই সেই কাস্টমারকে আক্রমন করে।প্রতিবাদ করি প্রতিটা অন্যায়ের।ঢাকা কলেজ এই অন্যায়ের বিরুদ্ধে প্রতিবাদ করেছে বলেই তাদের সাথে তর্কাতর্কি হয়। হোক প্রতিবাদ। 💪#standwithdhakacollege","","stronglyNegative",-0.9994238138198852,"{""neutral"":0.0072682080790400505,""happy"":0.021768495440483093,""anger/disgust"":0.8662905097007751,""sadness"":0.31065183877944946,""surprise"":0.04413095489144325,""fear"":0.20645524561405182}"
"ঢাকা কলেজ আর নিউ মার্কেট ব্যবসায়ীদের মারামারির নিউজের কমেন্ট বক্সগুলাতে গেলে দেখা যাচ্ছে প্রায় ৮০-৯০% লোক ব্যবসায়িদের বিরুদ্ধে বলছে। ০১. যে কোন পণ্য দেখলেই দাম বলতে হবে। ০২. দাম চাইবে ১০-১৫ গুণ বেশী। ০৩. কাস্টমার দাম না বললে গালাগালি করবে। ০৪. কম দাম বললেও গালাগালি করবে। ০৫. আপনি কিছু বললে মারতে আসবে বা গালাগালি করবে। ০৬. সন্ত্রাসীর মতো আচরণ করবে। ০৭. ভিড়ের মধ্যে মেয়েদের গায়ে হাত দিবে। ০৮. কেউ প্রতিবাদ করলে আশেপাশের দোকান থেকেও ১০/১২ জন এসে সন্ত্রাসী স্টাইলে কাস্টমার কে শাসানি নিবে। ০৯. টাকার গরমে এমন ভাব নিবে যে ওরা ছাড়া কেউ মানুষ ই না। ১০. আশে পাশের ফুটপাত দখল করে রাখবে যেন পৈতৃক সম্পত্তি। ১১,এদের শক্তিশালি গ্যাং কমিটি আছে নিউ মার্কেটে কারও সাথে তর্ক বা দামে না মিললেই একযোগে সবাই সেই কাস্টমারকে আক্রমন করে।।১২. মেয়ে কাস্টমারদের ইভটিজিং করে। মারামারির পক্ষে বিপক্ষে যাচ্ছি না। ঢাকা শহরের বেশিরভাগ মার্কেটের (বিশেষ করে নিউমার্কেট, গুলিস্তান, বঙ্গবাজার টাইপের মার্কেটগুলোর) ব্যবসায়ী, কর্মচারীদের ব্যবহার অত্যন্ত খারাপ যা বলার অপেক্ষা রাখে না। ছাত্রদের উপর গুলির বর্ষনের প্রতিবাদ জানাই।kawser md raiyan","","stronglyNegative",-0.9995294332504272,"{""neutral"":0.004458087030798197,""happy"":0.011152203194797039,""anger/disgust"":0.8758795857429504,""sadness"":0.34778162837028503,""surprise"":0.0307158250361681,""fear"":0.1908269226551056}"
"ঢাকা কলেজ এর পোলাপান আজকাল বড় বেশি বেড়ে গেছে। আর নিউমার্কেটের দোকানিরাও কম যান না। এরা আর মানুষ হবে কবে⁉","","weaklyNegative",-0.5594338655471802,"{""neutral"":0.006724272854626179,""happy"":0.007862819358706474,""anger/disgust"":0.7025594115257263,""sadness"":0.5768842101097107,""surprise"":0.02292022295296192,""fear"":0.047162920236587524}"
"ঢাকা কলেজ কে নোয়াখালীর চরে ট্রান্সফার করা উচিৎ","","neutral",-0.18909833431243897,"{""neutral"":0.016666578128933907,""happy"":0.0007574791670776904,""anger/disgust"":0.9840095043182373,""sadness"":0.012513712048530579,""surprise"":0.002043057233095169,""fear"":0.0007733105449005961}"
"ঢাকা কলেজ থেকে জন্ম হয়েছে ঢাকা বিশ্ববিদ্যালয়। আর ঢাকা বিশ্ববিদ্যালয় থেকে জন্ম হয়েছে আজকের স্বাধীন বাংলাদেশ। ৫২, ৫৪, ৬৬, ৬৯ আমাদের সংগ্রাম ঐতিহ্য। তবে ওসব এখন গত হয়েছে। এখন সময় পরিবর্তনের। দেশের ভালো উন্নত শিক্ষাব্যবস্থার জন্য শিক্ষাপ্রতিষ্ঠান ভালো পরিবেশে থাকা বাঞ্ছনীয়। এসব গিঞ্জি এলাকায় শিক্ষাপ্রতিষ্ঠান শান্তিপূর্ণ থাকা বড় দায়।","","neutral",-0.1376317620277405,"{""neutral"":0.016766676679253578,""happy"":0.35405558347702026,""anger/disgust"":0.1766388714313507,""sadness"":0.9012630581855774,""surprise"":0.07296070456504822,""fear"":0.10004380345344543}"
"ঢাকা কলেজ বন্ধ করে দেয়ার দাবি জানাচ্ছি। এখানে মানুষ না হয়ে সব সন্ত্রাসের উৎপাদন হয়। সন্ত্রাসীদের এই আখড়া গুঁড়িয়ে দিয়ে দেশের শান্তি নিশ্চিত করতে হবে, আমরা দেখেছি নাহিদকে এই কুলাঙ্গাররা কীভাবে কুপিয়ে হত্যা করেছে। ব্যবসায়ীরা অশিক্ষিত হলেও তাদের মানবতা আছে। ঢাকা কলেজের ছাত্রের সন্ত্রাসীরা যখন তাকে কুপিয়ে হত্যা করে ফেলে রেখেছে তখন ব্যবসায়ীরা তাকে তুলে নিয়ে হাসপাতালে নিয়েছে। যাদের কাছে মানুষের জীবনের দাম নেই তারাই প্রকৃত অশিক্ষিত এবং সন্ত্রাসী।","","stronglyNegative",-0.9991197347640991,"{""neutral"":0.004438708070665598,""happy"":0.028415542095899582,""anger/disgust"":0.9120216965675354,""sadness"":0.2767040431499481,""surprise"":0.02031729556620121,""fear"":0.09534332156181335}"
